lat,lon,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
-85,-60,-7.69,-14.97,-23.21,-28.14,-28.78,-30.54,-31.36,-30.77,-30.14,-24.5,-15.06,-7.8
-82.5,-60,-5.32,-14.98,-25.99,-32.21,-32.63,-33.6,-35.47,-33.99,-32.98,-26.33,-13.9,-5.1
-80,-60,-5.12,-14.91,-27.21,-33.3,-34.61,-35.63,-37.36,-36.7,-35.84,-28.19,-13.94,-4.88
-22.5,-60,35.51,32.94,30.63,28.58,26,23.84,23.46,24.78,27.71,31.39,34.08,35.46
-20,-60,33.48,31.56,29.41,27.89,26.2,24.41,24.5,25.9,29.06,31.72,33.54,34.05
-17.5,-60,30.69,29.47,27.51,26.02,24.3,22.86,23.69,25.61,28.41,30.04,31.26,31.6
-15,-60,29.23,28.71,27.86,27.43,25.03,22.69,24.64,27.67,29.67,30.63,30.43,29.69
-12.5,-60,29.73,29.55,28.81,28.32,27.11,25.72,27.69,30.43,31.49,31.43,30.58,29.86
-10,-60,32.19,32.13,31.05,29.68,29.26,29.74,31.24,33.39,33.83,33.61,32.68,32.04
-7.5,-60,34.31,34.69,33.21,31.22,30.68,31.52,33.15,34.92,35.41,35.23,34.09,33.7
-5,-60,35.64,36.45,34.88,32.5,31.62,32.05,33.9,35.69,36.41,36.24,35.01,34.66
-2.5,-60,35.06,36.13,35.27,33.03,31.37,31,32.72,35,35.71,35.7,34.53,34.33
0,-60,33.96,34.83,35.21,33.95,32.16,30.74,32.18,34.55,35.38,35.46,34.59,34.07
2.5,-60,29.22,30.1,30.8,30.99,30.52,28.92,28.55,30.91,32.53,32.74,31.38,29.59
5,-60,25.81,26.3,26.8,27.06,27.36,26.89,26.16,27.15,29,29.6,27.99,26.37
7.5,-60,26.36,25.91,26.07,26.35,26.42,26.58,27.5,29,30.26,30.33,29.16,27.47
45,-60,-10.7,-8.97,-2.22,6.2,13.71,21.29,29.2,27.97,17.12,8.49,-0.01,-5.97
47.5,-60,-14.91,-12.96,-5.91,3.88,12.14,19.74,28.68,26.54,15.08,6.4,-2.68,-10.02
50,-60,-21,-18.13,-10.27,-1.1,8.8,15.95,25.11,22.59,11.45,2.63,-7.34,-15.75
52.5,-60,-25.5,-22.58,-13.44,-4.76,5.38,12.4,21.23,18.9,8.15,-0.87,-11.89,-19.98
55,-60,-28.7,-25.88,-16.18,-6.62,3.33,10.81,18.31,16.76,6.86,-2.87,-16.49,-24.32
57.5,-60,-32.7,-30.41,-20.02,-8.38,0.97,9.53,15.14,14.09,5.85,-4.03,-19.04,-27.14
62.5,-60,-39.41,-37.28,-27.29,-12.07,0.9,10.89,12.82,11.03,3.77,-7.02,-22.38,-32.4
65,-60,-40.26,-38.79,-29.4,-13.75,-0.21,12.14,12.89,9.49,2.74,-7.85,-21.3,-32.81
75,-60,-46.45,-47.72,-40.14,-22.3,-1.18,13.87,15.64,9.14,-0.71,-19.41,-33.44,-40.19
77.5,-60,-44.72,-46.3,-40.39,-23.84,-2.16,12.95,14.32,7.42,-2.34,-20.22,-33.71,-40.29
-90,-56.25,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-56.25,-17.24,-26.68,-39.26,-45.69,-46.59,-48.48,-49.42,-48.25,-48.18,-39.8,-26.44,-17.37
-85,-56.25,-7.48,-14.67,-22.84,-27.7,-28.32,-30.03,-30.89,-30.42,-29.87,-24.17,-14.78,-7.6
-82.5,-56.25,-5.57,-15.17,-25.7,-31.82,-32.03,-32.96,-34.98,-33.73,-32.83,-26.06,-14.01,-5.38
-80,-56.25,-5.22,-14.74,-26.98,-33.53,-34.7,-35.78,-37.85,-37.07,-36.17,-28.26,-13.98,-5.04
-37.5,-56.25,29.76,29.8,24.84,19.04,14.77,11.27,10.14,10.74,12.85,16.61,21.47,26.72
-30,-56.25,37.3,36.9,32.88,26.77,20.8,17.03,15.45,17.19,20.99,26.65,31.66,35.68
-27.5,-56.25,38.26,37.42,34.49,29.42,23.86,20.25,18.4,20.22,24.33,30.34,35.08,38.01
-25,-56.25,37.51,36.01,33.96,30.71,26.11,22.65,21.06,22.84,27.17,32.77,36.58,38.21
-22.5,-56.25,34.83,33.16,31.88,30.28,27.24,24.45,23.47,25.12,29.23,33.41,35.77,36.13
-20,-56.25,32.93,31.37,30.36,29.37,27.41,25.22,24.97,26.81,30.53,33.41,34.66,34.32
-17.5,-56.25,30.12,29.28,28.47,27.94,26.27,24.51,25.24,27.68,30.52,31.78,31.84,31.24
-15,-56.25,28.76,28.29,27.6,27.6,25.5,22.87,24.61,28.06,30.19,30.61,29.93,29.1
-12.5,-56.25,29.04,28.85,28.05,27.67,26.58,24.61,26.4,29.76,30.94,30.66,29.76,29.05
-10,-56.25,30.85,30.76,29.71,28.71,28.22,28.44,29.92,32.26,32.89,32.54,31.57,30.82
-7.5,-56.25,33.47,33.68,32.38,30.78,30.29,31.1,32.58,34.38,35.34,35.32,34.06,33.17
-5,-56.25,34.18,34.91,33.36,31.55,30.69,31.13,32.92,34.74,35.97,36.09,34.8,33.79
-2.5,-56.25,35.13,36,34.99,32.88,31.35,31.38,33.32,35.28,36.12,36.21,35.27,34.74
0,-56.25,31.59,32.38,32.78,31.92,30.71,29.12,30.14,32.68,33.78,33.91,33.07,31.89
2.5,-56.25,29.38,30.14,30.49,30.46,30.3,29.15,28.92,31.5,33.19,33.28,31.82,29.8
5,-56.25,27.95,28.09,28.19,28.23,28.59,28.68,28.54,30.06,32.05,32.17,30.47,28.63
45,-56.25,-10,-8.48,-2.11,5.89,13.19,20.42,27.29,27.38,17.43,8.48,0.09,-5.84
47.5,-56.25,-15.51,-14.12,-6.83,3.08,11.17,18.52,26.76,25.82,15.03,6.02,-2.97,-10.33
50,-56.25,-20.62,-18.48,-10.62,-1.6,8.17,14.85,23.88,22.54,11.86,2.79,-6.88,-15.25
52.5,-56.25,-24.57,-22.6,-13.74,-4.9,4.83,10.46,19.66,18.94,9.23,0.23,-10.33,-19.39
75,-56.25,-44.87,-45.53,-38.31,-21.99,-0.79,14.43,16.42,9,-0.93,-17.35,-29.11,-37.74
77.5,-56.25,-44.28,-45.35,-38.48,-21.11,-1.81,12.79,14.49,7.38,-2.71,-19.21,-30.35,-38.71
-90,-52.5,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-52.5,-17.4,-26.78,-39.28,-45.87,-46.74,-48.79,-49.7,-48.49,-48.52,-39.92,-26.51,-17.57
-85,-52.5,-8.12,-15.23,-23.36,-28.2,-28.73,-30.45,-31.29,-30.87,-30.36,-24.68,-15.37,-8.23
-82.5,-52.5,-5.72,-15.33,-25.29,-31.19,-31.25,-32.19,-34.4,-33.37,-32.5,-25.64,-14.03,-5.65
-80,-52.5,-5.4,-15.18,-26.67,-33.22,-34.41,-35.57,-38.02,-37.04,-36.09,-28.1,-14.12,-5.23
-35,-52.5,31.17,31.23,27.15,21.01,16.03,12.24,11.17,12.1,14.69,18.99,23.77,28.4
-32.5,-52.5,33.39,33.16,29.16,22.8,17.65,14.36,13.21,14.21,17.27,22.38,27.16,31.29
-30,-52.5,32.82,32.35,29,23.44,18.57,15.77,14.45,15.53,19.01,24.42,28.71,31.7
-27.5,-52.5,32.49,31.77,29.77,25.95,21.2,18.55,17.23,18.67,22.56,27.57,30.74,32.48
-25,-52.5,32.68,31.52,30.27,27.92,23.63,21.03,20.05,21.76,25.94,30.47,32.81,33.61
-22.5,-52.5,30.72,29.94,29.61,27.68,23.16,20.77,20.61,23.08,27.5,31.19,32.38,32.07
-20,-52.5,29.91,29.39,29.31,28.64,24.8,22.59,23.16,26,29.76,31.87,31.88,31.03
-17.5,-52.5,28.88,28.48,28.31,28.59,25.38,22.66,23.9,27.5,30.4,31.24,30.44,29.45
-15,-52.5,27.77,27.46,26.97,27.32,25.22,22.41,23.99,27.89,29.82,29.63,28.63,27.82
-12.5,-52.5,28.31,28.19,27.43,27.27,26.07,23.81,25.42,29.04,30.38,29.84,28.82,28.16
-10,-52.5,29.19,29.29,28.47,27.78,27.03,25.93,27.52,30.33,31.38,30.99,29.93,29.18
-7.5,-52.5,31.81,31.89,30.64,29.37,28.76,29.38,31.03,33.03,34.16,34.32,33.18,31.96
-5,-52.5,33.76,34.27,32.89,30.94,29.94,30.46,32.18,33.96,35.24,35.59,34.72,33.68
-2.5,-52.5,34.46,35.23,34.92,32.56,30.91,30.47,32.39,34.07,34.83,35.15,34.87,34.45
0,-52.5,30.4,31.12,31.16,29.93,28.55,27.03,28.06,30.67,31.63,31.97,31.57,30.59
2.5,-52.5,28.64,29.45,29.65,29.16,28.75,27.79,27.26,29.55,31.04,31.38,30.37,28.74
5,-52.5,28.94,29.23,29.42,29.21,29.22,29.31,29.3,30.58,32.16,32.32,30.95,29.43
47.5,-52.5,-15.58,-14.3,-7.18,2.12,9.72,16.19,23.56,24.31,14.95,5.94,-2.76,-10.19
50,-52.5,-20.88,-18.43,-10.53,-0.99,7.72,13.33,21.84,22.42,13.02,3.97,-5.08,-13.36
72.5,-52.5,-44.98,-45.36,-36.36,-18.68,-0.03,14.25,15.44,9.69,0.33,-17.71,-31.23,-37.13
75,-52.5,-42.65,-43.23,-35.53,-19.27,-2.67,12.09,14.5,7.72,-1.73,-15.84,-24.71,-35.62
77.5,-52.5,-43.84,-45.14,-39.33,-23.41,-2.61,13.21,15.42,7.73,-2.67,-18.82,-28.92,-38.07
80,-52.5,-46.17,-47.5,-41.32,-23.5,-2.6,12.89,15.14,7.62,-4.11,-22.24,-32.21,-41.45
-90,-48.75,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-48.75,-17.72,-27.22,-40.25,-47.41,-48.18,-50.18,-51.09,-50,-49.95,-40.98,-27.17,-18.06
-85,-48.75,-9.24,-16.49,-24.72,-29.61,-29.96,-31.8,-32.73,-32.23,-31.74,-25.94,-16.66,-9.35
-82.5,-48.75,-5.62,-14.99,-24.66,-30.26,-30.17,-31.2,-33.44,-32.49,-31.61,-24.77,-13.64,-5.59
-80,-48.75,-5.35,-15.2,-26.77,-32.88,-33.85,-35.03,-37.76,-36.49,-35.48,-27.47,-13.87,-5.19
-32.5,-48.75,30.93,30.61,27.66,22.71,17.74,14.19,13.18,14.42,17.17,21.19,24.93,28.46
-30,-48.75,30.11,29.39,26.69,22.1,17.25,14.42,13.38,14.74,17.95,22.17,25.8,28.53
-27.5,-48.75,27.26,26.68,24.91,20.86,16.35,14.09,13.29,14.54,18.05,22.14,25.15,26.9
-25,-48.75,27.65,27.37,26.19,22.78,18.2,15.92,15.39,17.03,21.02,25.07,27.44,28.14
-22.5,-48.75,27.84,27.86,27.6,25.56,21.02,18.43,18.51,21.19,25.25,28.31,29.33,28.79
-20,-48.75,26.87,26.98,27.1,26.78,22.76,19.99,20.64,24.04,27.44,28.97,28.51,27.35
-17.5,-48.75,26.35,26.39,26.23,26.66,23.57,20.65,21.83,25.67,28.19,28.49,27.3,26.25
-15,-48.75,26.8,26.74,26.27,26.58,24.5,21.72,23.1,26.79,28.65,28.34,27.14,26.37
-12.5,-48.75,27.95,27.92,27.26,27.18,25.85,23.63,24.96,28.2,29.91,29.59,28.33,27.65
-10,-48.75,28.82,28.88,28.27,27.67,26.87,25.78,27.01,29.62,31.27,31.11,29.81,28.92
-7.5,-48.75,30.88,30.94,30.05,28.88,28.23,28.74,30.16,32.08,33.53,33.71,32.55,31.38
-5,-48.75,32.75,33.22,32.54,30.42,29.07,29.4,30.97,32.61,33.77,34.11,33.68,32.98
-2.5,-48.75,32.03,32.98,33.36,31.34,29.23,28.31,29.11,30.81,31.81,32.31,32.48,32.21
0,-48.75,29.9,30.64,30.75,29.46,28.28,26.97,27.42,29.27,30.49,31.08,31.26,30.32
62.5,-48.75,-37.92,-34.81,-24.08,-10.68,0.34,12.75,14.9,11.63,3.59,-7.93,-21,-30.78
65,-48.75,-39.66,-37.24,-25.3,-10.81,2.62,14.64,16.12,11.7,3.5,-8.24,-21.02,-31.3
67.5,-48.75,-41.82,-40.56,-29.11,-12.96,2.46,15.63,16.74,11.24,2.77,-10.83,-24.32,-34.48
70,-48.75,-43.47,-43.31,-33.36,-16.16,-0.14,14.8,16.2,9.94,0.69,-15.71,-29.5,-37.02
72.5,-48.75,-42.78,-43.41,-35.14,-18.45,-1.58,13.83,15.64,8.88,-0.3,-15.86,-27.31,-35.53
75,-48.75,-42.14,-43.4,-37,-20.97,-2.41,13.35,15.85,8.14,-1.46,-16.34,-26.69,-35.82
77.5,-48.75,-42.65,-43.96,-38.19,-22.68,-3.24,12.79,15.58,7.45,-2.75,-18.04,-27.62,-36.78
80,-48.75,-47.33,-48.31,-41.67,-24.75,-3.84,12.38,15.43,7.3,-6.09,-25.04,-34.29,-42.24
-90,-45,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-45,-18.27,-28.07,-41.2,-48.18,-48.9,-50.87,-51.69,-50.65,-50.69,-41.49,-27.81,-18.72
-85,-45,-9.89,-17.3,-25.98,-31.17,-31.48,-33.31,-34.23,-33.69,-33.14,-27.2,-17.6,-10.02
-82.5,-45,-5.26,-14.13,-23.84,-29.29,-29.14,-30.21,-32.39,-31.51,-30.6,-23.92,-13.05,-5.12
-80,-45,-4.64,-13.58,-25.65,-31.88,-32.7,-33.89,-36.84,-35.39,-34.3,-26.48,-12.96,-4.48
-27.5,-45,31,30.51,28.1,24.17,19.58,16.74,16.01,17.77,21.06,24.72,27.92,29.71
-25,-45,30.93,30.84,28.62,25.14,20.66,17.96,17.45,19.43,23.08,26.53,29.34,30.31
-22.5,-45,27.31,27.67,26.51,24.21,19.9,17.26,17.25,19.88,23.59,26.36,27.61,27.31
-20,-45,24.76,25.16,24.74,23.55,19.55,17.01,17.66,20.52,23.85,25.71,25.7,24.71
-17.5,-45,23.43,23.66,23.26,22.85,19.76,17.14,17.94,20.72,23.17,24.01,23.46,22.9
-15,-45,25.2,25.22,24.72,24.72,22.32,19.89,20.83,23.64,25.81,26.16,25.14,24.57
-12.5,-45,27.37,27.19,26.66,26.59,24.99,23.03,24,26.46,28.73,29.11,27.93,27.17
-10,-45,29.18,28.7,28.18,27.76,27.15,26.76,27.45,29.37,31.4,31.88,30.48,29.49
-7.5,-45,30.81,30.21,29.54,28.71,28.42,29.07,29.97,31.46,33.18,33.72,32.72,31.71
-5,-45,31.19,30.93,30.31,29.01,28.35,28.78,30.31,31.62,32.63,32.85,32.48,31.9
62.5,-45,-36.19,-35.66,-26.52,-12.88,-2.6,9.84,12.87,9.07,1.83,-7.8,-17.26,-25.96
65,-45,-37.88,-37.46,-27.21,-12.85,0.15,12.36,14.5,9.57,2.12,-7.84,-17.81,-27.28
67.5,-45,-38.78,-38.58,-28.31,-13.35,0.63,13.58,15.05,9.54,1.89,-9.69,-20.31,-29.63
70,-45,-40.6,-40.86,-30.93,-15.17,-1.05,13.29,14.67,8.52,0.43,-13.12,-24.37,-32.56
72.5,-45,-41.65,-43.06,-34.69,-17.97,-1.86,13.53,15.32,8.12,-0.48,-14.63,-25.75,-34.15
75,-45,-42.09,-43.94,-37.27,-20.48,-2.4,13.76,16.24,8.09,-1.61,-17.08,-28.15,-35.84
77.5,-45,-41.56,-43.08,-37.22,-21.56,-3.64,12.29,15.49,7.12,-3.02,-17.63,-27.18,-35.67
80,-45,-46.72,-47.55,-40.72,-23.78,-4.52,10.61,14.87,6.56,-6.98,-24.56,-34.1,-41.53
-90,-41.25,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-41.25,-18.51,-28.47,-41.7,-48.66,-49.26,-51.18,-51.93,-51.08,-51.17,-41.9,-28.18,-19.01
-85,-41.25,-10.39,-17.96,-27.01,-32.55,-32.81,-34.73,-35.74,-35.05,-34.4,-28.22,-18.27,-10.57
-82.5,-41.25,-4.49,-11.93,-21.7,-27.68,-27.49,-28.8,-30.8,-30.12,-29.16,-22.69,-11.88,-4.24
-22.5,-41.25,27.98,28.08,25.77,22.48,18.54,15.63,15.66,17.99,21.67,24.59,26.51,26.57
-20,-41.25,22.92,23.07,22.58,20.4,15.97,13.21,13.67,14.98,18.11,21.36,22.71,22.67
-17.5,-41.25,25.07,25.06,24.23,22.75,19.1,16.2,17.01,19.48,22.62,24.4,24.49,24.32
-15,-41.25,25.98,25.83,25,24.15,21.4,19.17,19.77,22.26,25.06,26.09,25.56,25.28
-12.5,-41.25,27.63,27.18,26.45,25.97,24.31,22.86,23.39,25.28,27.57,28.5,27.85,27.34
-10,-41.25,30.95,30.04,29.24,28.73,28.71,28.01,27.88,28.99,30.77,32.1,31.86,31.28
-7.5,-41.25,31.98,31.08,30.41,29.57,29.72,30.05,30.06,30.9,32.4,33.47,33.38,32.84
-5,-41.25,31.73,31.28,30.55,29.33,28.83,29.51,30.65,31.51,32.46,32.83,32.81,32.49
60,-41.25,-32.83,-29.93,-19.16,-8.2,-1.38,9.29,15.11,12.78,4.17,-8.75,-22.06,-29.6
62.5,-41.25,-34.6,-34.76,-24.89,-12.26,-4.5,4.54,12.65,9.18,0.41,-12.62,-21.6,-27.18
65,-41.25,-37.35,-37.28,-27,-12.81,-2.53,10.36,13.41,8.65,1.06,-10.14,-20.2,-28.88
67.5,-41.25,-38.05,-38.25,-28.22,-13.37,-0.33,12.64,14.56,9.08,1.32,-10.29,-20.95,-29.67
70,-41.25,-39.27,-40.07,-30.16,-14.4,-0.52,13.19,14.83,8.69,0.65,-12.17,-23.33,-31.32
72.5,-41.25,-40.76,-42.58,-33.57,-16.53,-1.23,13.63,15.36,8.12,-0.35,-14.08,-25.41,-33.25
75,-41.25,-42.14,-44.54,-37.01,-19.14,-1.76,14.14,16.37,8.19,-1.63,-17.71,-29.6,-35.87
77.5,-41.25,-40.94,-42.77,-36.74,-20.42,-2.96,12.9,15.87,7.34,-3.14,-17.63,-27.64,-35.48
80,-41.25,-45.34,-46.41,-40.08,-23.33,-3.94,12.15,15.51,7.18,-6.17,-22.41,-32.65,-40.3
-90,-37.5,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-37.5,-18.35,-28.24,-41.41,-48.72,-49.41,-51.32,-52,-51.34,-51.43,-42.1,-28.19,-18.92
-85,-37.5,-11.34,-19.13,-28.76,-34.62,-34.68,-36.69,-37.7,-36.87,-36.09,-29.76,-19.37,-11.51
-82.5,-37.5,-4.65,-11.7,-20.83,-27.31,-27.39,-28.71,-30.5,-29.84,-28.79,-22.55,-11.96,-4.44
-17.5,-37.5,29.49,29.66,28.14,24.87,21.87,19.2,18.63,20.25,23.82,26.81,28.02,28.48
-15,-37.5,27.72,28.08,27.15,25.17,22.68,20.82,20.81,22.39,24.94,26.58,26.89,26.98
-12.5,-37.5,28.7,28.61,27.95,26.85,25.69,24.06,23.73,24.61,26.35,27.85,28.2,28.28
-10,-37.5,30.28,30.3,29.98,29.14,28.5,27.09,26.41,26.83,28.1,29.38,29.98,30.07
-7.5,-37.5,30.09,30.06,29.82,28.93,28.2,27.48,27.06,27.42,28.41,29.35,29.94,30.11
-5,-37.5,30.5,30.65,30.38,29.33,28.38,28.27,28.73,29.29,30,30.41,30.77,30.86
65,-37.5,-35.62,-35.87,-26.2,-11.86,-1.45,12.19,14.42,9.94,1.83,-9.86,-21.13,-28.95
67.5,-37.5,-37.36,-38.2,-28.18,-13.12,-0.36,13,15.12,9.6,1.08,-10.9,-21.66,-29.62
70,-37.5,-38.17,-39.66,-30.43,-14.4,0.26,14.03,15.9,9.69,0.95,-11.92,-23.38,-30.91
72.5,-37.5,-39.71,-41.74,-32.72,-15.67,-0.35,14.33,16.08,9.01,0.04,-13.97,-25.62,-32.55
75,-37.5,-41.62,-44.11,-35.89,-17.67,-0.73,14.75,16.74,8.87,-1.17,-16.96,-29.03,-35.29
77.5,-37.5,-40.42,-42.78,-36.52,-19.43,-1.36,14.54,17.01,8.61,-2.34,-16.72,-27.43,-35.06
80,-37.5,-43.23,-44.99,-39.84,-23.56,-1.22,15.33,17.78,9.58,-3.7,-18.88,-29.89,-38.3
-90,-33.75,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-33.75,-18.57,-28.86,-41.9,-49.22,-49.8,-51.75,-52.45,-51.72,-51.82,-42.42,-28.46,-19.1
-85,-33.75,-12.72,-21.06,-31.27,-37.25,-37.21,-39.21,-40.22,-39.37,-38.3,-31.84,-21.09,-12.92
-82.5,-33.75,-5.19,-13.12,-21.46,-27.35,-27.25,-28.5,-30.06,-29.28,-28.23,-22.41,-12.94,-5.49
65,-33.75,-33.78,-34.69,-26.16,-12.4,-3.52,6.89,13.5,9.34,0.62,-12.28,-21.77,-27.79
67.5,-33.75,-38.07,-40.66,-34.23,-21.16,-8.18,-0.99,-3.09,-3.69,-8.57,-19.17,-26.12,-31.78
70,-33.75,-38.85,-40.68,-33.04,-17.54,-1.79,12.94,14.83,8.66,-0.02,-13.11,-24.92,-32.31
72.5,-33.75,-39.13,-41.02,-32.52,-16.08,-0.34,14.46,16.64,10.3,0.21,-13.85,-25.18,-31.89
75,-33.75,-41.68,-44.1,-35.38,-17.74,-0.56,14.88,16.8,9.38,-0.84,-15.65,-27.23,-34.59
77.5,-33.75,-40.76,-43.27,-36.55,-19.23,-1.21,14.66,16.95,8.84,-2.19,-16.26,-26.87,-35.16
80,-33.75,-42.39,-44.32,-39.3,-22.25,-1.39,14.63,16.88,9.27,-3.17,-17.04,-27.99,-37.47
-90,-30,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-30,-19.01,-29.75,-43.69,-51.38,-51.97,-54,-54.82,-54.2,-54.11,-44.11,-29.3,-19.45
-85,-30,-14.06,-22.68,-33.28,-39.59,-39.56,-41.63,-42.57,-41.55,-40.27,-33.73,-22.57,-14.16
-82.5,-30,-6.17,-14.77,-22.83,-28.16,-28,-29.23,-30.49,-29.72,-28.55,-23.22,-14.2,-6.71
-80,-30,-4.34,-13.36,-23.99,-29.12,-29.53,-30.73,-32.88,-31.6,-29.94,-23.47,-12.82,-4.25
67.5,-30,-34.78,-36.97,-28.38,-14.87,-4.43,8.2,13.23,8.06,-1.78,-14.42,-24,-29.53
70,-30,-41.86,-43.4,-36.01,-23.84,-11.22,-3.47,-1.3,-4.12,-13.16,-23.49,-29.12,-34.88
72.5,-30,-41.64,-42.66,-35.89,-24.66,-11.74,-3.16,-3.76,-5.73,-12.98,-24.96,-30.46,-34.92
75,-30,-42.71,-44.93,-37.1,-20.77,-2.6,13.4,15.46,7.84,-1.55,-15.44,-26.67,-35.24
77.5,-30,-41.65,-44.24,-37.48,-20.8,-3.44,12.31,14.91,7.31,-3.4,-16.85,-26.9,-35.75
80,-30,-43.27,-44.29,-39.49,-27.06,-10.64,-1.93,-2.04,-3.73,-13.66,-21.24,-28.94,-38.24
-90,-26.25,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-26.25,-19.27,-30.43,-45.24,-53.12,-53.69,-55.72,-56.56,-56.09,-55.84,-45.43,-29.83,-19.53
-85,-26.25,-14.97,-23.9,-34.82,-41.51,-41.5,-43.71,-44.57,-43.35,-41.9,-35.32,-23.77,-15.06
-82.5,-26.25,-7.67,-15.81,-23.98,-29.6,-29.38,-30.77,-31.84,-31.08,-29.77,-24.81,-15.6,-8.03
-80,-26.25,-4.91,-13.32,-21.49,-26.1,-26.22,-27.54,-29.6,-29.02,-27.59,-21.48,-12.33,-4.96
67.5,-26.25,-32.52,-34.67,-26.9,-12.96,-3.09,9.21,13.56,9.06,-0.02,-11.93,-21.99,-28.52
70,-26.25,-42.29,-44.05,-37.11,-25,-10.86,-4,-2.41,-5.12,-13.87,-22.95,-29.29,-34.94
72.5,-26.25,-40.66,-42.21,-35.45,-24.1,-10.99,-2.44,-1.66,-4.33,-11.33,-22.19,-28.06,-34.47
75,-26.25,-45.05,-46.64,-37.34,-21.21,-5.84,8.91,12.86,6.51,-3.46,-18.49,-27.51,-37.14
77.5,-26.25,-43.91,-46.24,-40.38,-23.55,-4.71,11.2,14.87,7.55,-3.9,-18.6,-27.91,-37.89
80,-26.25,-43.34,-43.55,-38.7,-27.09,-10.03,-1.35,-0.9,-3.13,-13.86,-20.88,-28.08,-37.76
-90,-22.5,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-22.5,-19.58,-31.01,-46.36,-54.35,-54.95,-56.92,-57.74,-57.29,-56.98,-46.32,-30.22,-19.63
-85,-22.5,-15.99,-25.45,-37.03,-44.07,-43.99,-46.32,-47.13,-45.9,-44.3,-37.45,-25.21,-16.06
-82.5,-22.5,-9.77,-17.69,-26.32,-32.24,-31.88,-33.43,-34.54,-33.78,-32.34,-27.22,-17.55,-9.74
-80,-22.5,-5.84,-13.86,-21.65,-26.38,-26.44,-27.98,-29.83,-29.85,-28.53,-22.4,-13.87,-6.3
-77.5,-22.5,-4.95,-14.14,-25.08,-28.9,-25.71,-27.66,-29.75,-28.93,-27.02,-21.11,-13.05,-5.29
67.5,-22.5,-34.54,-36.29,-27.35,-12.1,-1.67,11.14,12.88,9.13,1.91,-9.08,-20.65,-29.93
70,-22.5,-34.95,-36.68,-27.41,-13,-1.95,12.12,15.14,9.92,0.27,-12.27,-21.4,-25.61
72.5,-22.5,-40.91,-42.37,-36.42,-25.53,-12.1,-3.72,-2.09,-5.32,-14.37,-22.1,-27.13,-35.23
75,-22.5,-42.77,-43.25,-36.46,-24.8,-10.84,-4.06,-2.63,-5.15,-14.71,-23.02,-27.97,-35.7
77.5,-22.5,-43.9,-45.08,-39.24,-22.76,-4.85,8.03,12.62,6.24,-5.04,-19.22,-27.56,-37.87
80,-22.5,-43.05,-43.17,-37.87,-22.81,-4.63,9.05,14.65,7.23,-6.8,-20.23,-28.07,-37.69
-90,-18.75,-20.16,-30.51,-43.45,-49.93,-50.72,-52.64,-53.52,-53.29,-53.37,-43.96,-30.06,-20.22
-87.5,-18.75,-19.94,-31.44,-46.87,-54.8,-55.34,-57.32,-58.16,-57.81,-57.53,-46.68,-30.52,-19.83
-85,-18.75,-17.05,-26.95,-38.97,-46.17,-46.1,-48.39,-49.17,-47.93,-46.26,-39.17,-26.41,-16.93
-82.5,-18.75,-11.95,-19.58,-28.83,-35.33,-34.99,-36.85,-38.01,-37.19,-35.67,-30.03,-19.65,-11.66
-80,-18.75,-7.85,-13.5,-19.54,-25.39,-26.65,-28.29,-29.92,-30.18,-28.89,-23.03,-14.42,-7.75
-77.5,-18.75,-5.82,-13.18,-21.23,-25.1,-24.78,-26.69,-28.6,-28.36,-26.52,-20.74,-12.89,-5.88
70,-18.75,-34.72,-36.94,-29.07,-13.65,-1.4,11.32,11.67,7.57,0.77,-9.46,-19.79,-27.91
72.5,-18.75,-35.62,-36.05,-26.81,-11.63,2.08,16.18,17.59,11.74,0.72,-13.69,-24.16,-29.37
75,-18.75,-39.1,-39.77,-31.8,-14.38,0.53,16.31,17.81,10.88,-1.44,-18.86,-28.37,-32.82
77.5,-18.75,-39.7,-40.51,-33.72,-16.54,-1.01,14.06,15.39,8.37,-2.78,-17.66,-26.43,-34.17
80,-18.75,-40.69,-41.21,-35.2,-17.23,-0.87,14.65,15.78,8.07,-3.46,-17.64,-26.62,-35.74
